index,LST_Celsius,year,lat,lon,impervious,Pv,NDWI,elev,GEOID,Median_Household_Income,High_School_Diploma_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,year_centered,climate_category_Arid (Cold),climate_category_Arid (Hot),climate_category_Mediterranean,climate_category_Semi-Arid (Cold),urban_rural_classification_U,urban_rural_classification_nan,polygon_id,climate_lbl,urban_lbl,peer,LST_resid,E,S,AC,HVI_raw,HVI_score,HVI_level
169.0,43.86894736842108,2013.0,33.9877587746621,-117.77362532448988,6.188599999997325,0.402100539871126,-0.15308441,367.0,60710001182.0,128938.0,90.0,79.0,576400.0,2001.0,39.0,1958.0,41.5,40877.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,3799,Mediterranean,Urban,Mediterranean|Urban,1.424361887161389,0.49127027178054705,0.4191761439368854,0.3256867013505912,0.4365253193414574,43.65,1
341.0,44.006421052631616,2013.0,34.02369138602688,-117.61192857334837,34.381899999997685,0.4226529838211419,-0.14514248,237.0,60710018092.0,43281.0,394.0,206.0,38400.0,958.0,180.0,2664.0,26.5,14840.0,101.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,3800,Mediterranean,NonUrban,Mediterranean|NonUrban,-0.5569483417521113,0.5742961880840831,0.3756905888710727,0.677837236733023,0.535422718049968,53.54,3
17817.0,48.11040816326532,2013.0,34.463865875245446,-117.32446768243013,11.898699999998684,0.3518298773128917,-0.13707156,947.0,60710100103.0,30991.0,443.0,96.0,135500.0,962.0,357.0,2193.0,28.2,12306.0,162.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,3875,Mediterranean,NonUrban,Mediterranean|NonUrban,5.468273405098024,0.8180076052518995,0.3447840446505735,0.6982694924895565,0.6520929145190332,65.21,4
1284.0,43.02048543689324,2013.0,34.06860715023286,-117.67481064323673,44.17959999999942,0.5204756755514754,-0.19793355,314.0,60710010022.0,46044.0,602.0,426.0,236600.0,1033.0,657.0,3655.0,26.8,13453.0,117.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,3940,Mediterranean,Urban,Mediterranean|Urban,0.3712250362353515,0.4516477907074298,0.6625506072318221,0.861621216418623,0.5969133208069861,59.69,4
37514.0,52.749797979798,2013.0,34.96692243435238,-117.08192255571784,0.0486000000000379,0.3188176791133743,-0.10757282,721.0,60710119003.0,36750.0,147.0,229.0,108900.0,1066.0,208.0,1504.0,25.1,15929.0,92.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,3949,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,8.163096950402398,0.8453831531917817,0.48777873532405247,0.7146495109736487,0.7119550993878364,71.2,4
48334.0,49.849591836734746,2013.0,35.272349630953016,-117.04598994435304,0.3617999999999055,0.3018827417450223,-0.10877787,924.0,60710103001.0,34097.0,209.0,32.0,49500.0,734.0,175.0,1051.0,30.5,17804.0,28.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,3950,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,5.970824833567718,0.883874491383075,0.2653708960400795,0.7162961325129116,0.6648077410061437,66.48,4
17078.0,48.46663366336636,2013.0,34.44589956956305,-117.3514171409537,8.220400000002103,0.3329884925131307,-0.11959396,1010.0,60710100101.0,46964.0,267.0,66.0,146300.0,1697.0,103.0,1214.0,32.5,15943.0,67.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,3951,Mediterranean,Urban,Mediterranean|Urban,8.505179751409266,0.8943338944271242,0.37325349650509165,0.6183029857662278,0.6828035933183352,68.28,4
34834.0,48.79606060606064,2013.0,34.89505721162281,-117.1537877784474,0.0953999999998882,0.3860076649663082,-0.13983564,667.0,60710119002.0,66500.0,27.0,14.0,119900.0,2001.0,57.0,530.0,24.5,16781.0,0.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4055,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,3.84788000343422,0.6564857786469482,0.23993947135429194,0.5594030209233787,0.5121053349144374,51.21,2
2911.0,41.7768686868687,2013.0,34.11352291443883,-117.66582749039551,55.10890000000317,0.4773183067906281,-0.16674626,436.0,60710008183.0,55152.0,226.0,158.0,428000.0,1181.0,282.0,1383.0,46.0,21490.0,59.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4091,Mediterranean,NonUrban,Mediterranean|NonUrban,-2.2480138165191477,0.519943209702691,0.42905597237947407,0.5057927763793594,0.4898469518410596,48.98,1
17819.0,48.03823529411766,2013.0,34.463865875245446,-117.30650137674772,16.581900000002868,0.3425997736449878,-0.13146082,932.0,60710100111.0,38333.0,121.0,90.0,111600.0,1014.0,115.0,1093.0,40.1,14581.0,14.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4823,Mediterranean,NonUrban,Mediterranean|NonUrban,5.355511071804948,0.8174782295688314,0.3617810309042445,0.6462083533688906,0.6465150947294672,64.65,4
17820.0,48.20745098039218,2013.0,34.463865875245446,-117.29751822390652,23.134900000001604,0.3524568367417329,-0.13671495,926.0,60710100112.0,26393.0,268.0,93.0,109200.0,978.0,278.0,2005.0,22.5,10683.0,137.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4824,Mediterranean,NonUrban,Mediterranean|NonUrban,5.508490972421306,0.8302724293579438,0.3435908935454095,0.7045199478763431,0.6591174723178633,65.91,4
17821.0,48.33633663366341,2013.0,34.463865875245446,-117.28853507106533,23.134900000001604,0.3512281437877056,-0.13112535,916.0,60710100113.0,22984.0,263.0,170.0,98300.0,888.0,324.0,1833.0,28.0,10934.0,169.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4825,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,4.4349257548851995,0.8291218337884035,0.4237311341269544,0.760296958918451,0.6937396489159783,69.37,4
17822.0,48.20560000000001,2013.0,34.463865875245446,-117.27955191822412,21.44689999999489,0.3297194817247437,-0.118793786,907.0,60710100121.0,62782.0,72.0,129.0,150300.0,1273.0,148.0,1174.0,25.9,21568.0,46.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4826,Mediterranean,NonUrban,Mediterranean|NonUrban,5.4552266707782735,0.8246953838071176,0.34545516364109974,0.5497765071315398,0.6259395424221966,62.59,4
17824.0,47.4995145631068,2013.0,34.463865875245446,-117.26158561254177,6.494000000001831,0.3407245279774299,-0.12761547,882.0,60710100122.0,50543.0,295.0,193.0,164000.0,1120.0,163.0,1725.0,33.0,17791.0,67.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4827,Mediterranean,NonUrban,Mediterranean|NonUrban,4.681492126976032,0.7782869921886578,0.376243389218058,0.5963474818006536,0.621286009219877,62.13,4
451.0,43.000515463917566,2013.0,34.03267453886807,-117.03700679151186,40.81089999999942,0.4731422964451543,-0.1457679,806.0,60710088002.0,34228.0,95.0,82.0,167400.0,940.0,267.0,1170.0,27.9,16245.0,118.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4837,Mediterranean,NonUrban,Mediterranean|NonUrban,-0.02316025721665227,0.5956263213541863,0.37460108764727434,0.6603699053921377,0.542267468049703,54.23,3
452.0,42.43415841584161,2013.0,34.03267453886807,-117.02802363867067,13.420700000000911,0.4817905514047447,-0.17531607,830.0,60710088004.0,76923.0,155.0,97.0,201700.0,1510.0,96.0,792.0,31.2,32089.0,9.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4839,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-1.7106741257567606,0.5117025713366997,0.2870394362112999,0.3383235230285451,0.4096278211374489,40.96,0
2965.0,46.18433962264152,2016.0,34.11352291443883,-117.18073723697098,28.908799999992087,0.4180606413248983,-0.14713153,399.0,60710079032.0,92000.0,126.0,107.0,263400.0,1782.0,106.0,1578.0,33.1,28671.0,9.0,-0.6612171812421366,0.0,1.0,0.0,0.0,0.0,1.0,4945,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,-0.5578507137971798,0.4851727006974899,0.36376960868846553,0.44862802902747256,0.44144283876077917,44.14,1
1060.0,45.12428571428576,2013.0,34.05962399739166,-117.28853507106533,59.35860000000301,0.3951173350035749,-0.16288635,303.0,60710071102.0,59609.0,213.0,73.0,151500.0,1261.0,123.0,1468.0,35.4,23622.0,16.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4950,Mediterranean,NonUrban,Mediterranean|NonUrban,0.7395099621418737,0.662778271062011,0.3186205644900614,0.5445548612983473,0.5358862771376934,53.59,3
4489.0,26.784390243902465,2013.0,34.14945552580361,-116.82141112332316,0.0,0.500044953994281,-0.18524039,2573.0,60710115002.0,44750.0,70.0,40.0,225000.0,836.0,161.0,1165.0,42.7,29827.0,18.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4951,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,-5.404900236909839,0.24781352529906903,0.3683817190323964,0.61452099282109,0.3573254769234714,35.73,0
63194.0,45.47700000000002,2013.0,35.78438934290114,-117.38734975231849,0.0,0.2989720535992136,-0.07515451,785.0,60710089011.0,23182.0,114.0,64.0,37500.0,721.0,145.0,718.0,38.8,15061.0,45.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4952,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,1.204795658088777,0.6410744208236439,0.3470521591206411,0.7556842469096725,0.5757897075299487,57.58,3
7109.0,33.13383838383841,2013.0,34.21233759569198,-117.1537877784474,0.0,0.678021591353126,-0.25913516,1380.0,60710111012.0,78393.0,175.0,89.0,230200.0,1192.0,117.0,1180.0,49.8,33910.0,13.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4954,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-9.454227709491505,0.11398042675933212,0.40455488388312216,0.3565479672035334,0.24966627198530938,24.97,0
6278.0,51.06500000000005,2013.0,34.185388137168395,-114.30612832778851,0.3132000000001169,0.3041598554551857,-0.08630264,183.0,60719401001.0,35815.0,130.0,5.0,48200.0,795.0,41.0,584.0,67.4,25686.0,0.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4955,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,2.8768913706380275,0.6085763847243797,0.3882927431090783,0.676752858247222,0.5561265869443577,55.61,3
1684.0,45.24634408602152,2013.0,34.07759030307405,-116.48005131535776,0.0,0.3394693430521296,-0.11768189,1035.0,60710104132.0,56212.0,165.0,0.0,164800.0,936.0,122.0,936.0,47.9,28879.0,13.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,4956,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,1.8797890775797583,0.613181865590318,0.35193972325197975,0.5585022930440764,0.5238733083795681,52.39,2
3029.0,41.082808988764086,2013.0,34.11352291443883,-116.60581545513448,0.0,0.3839901131688474,-0.13404809,1668.0,60710104242.0,29572.0,399.0,165.0,170800.0,839.0,69.0,1284.0,53.6,26730.0,48.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4957,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-0.6900775825634398,0.5524906548178309,0.4148264790819159,0.5656861928315178,0.5138305096997937,51.38,2
15997.0,48.6934408602151,2013.0,34.418950111039464,-116.99209102730588,1.6820999999995088,0.3428565170174432,-0.11936046,947.0,60710121032.0,41875.0,407.0,211.0,112100.0,823.0,152.0,2577.0,40.7,17759.0,34.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,4959,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,4.942607084293833,0.7754947378584832,0.473730303464268,0.6839510920665526,0.6666566783818325,66.67,4
1606.0,46.035979381443326,2013.0,34.07759030307405,-117.18073723697098,47.11030000000215,0.4367521059133864,-0.14439037,405.0,60710080011.0,75481.0,251.0,73.0,156400.0,1114.0,42.0,1346.0,33.9,16202.0,39.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4961,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,-0.6660465579697217,0.4919910761948203,0.337838118082789,0.5925654478153755,0.46586006308532196,46.59,1
1605.0,46.035979381443326,2013.0,34.07759030307405,-117.18972038981218,42.47420000000846,0.4218857251348235,-0.14123408,405.0,60710080012.0,47898.0,461.0,35.0,149800.0,1100.0,339.0,1959.0,28.6,16711.0,80.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4962,Mediterranean,NonUrban,Mediterranean|NonUrban,1.9272119854882774,0.6868602941656494,0.2541098563212422,0.6361311651893559,0.5468893370170685,54.69,3
1604.0,46.16600000000001,2013.0,34.07759030307405,-117.19870354265338,27.69519999999732,0.362458006413888,-0.11548427,390.0,60710080013.0,59923.0,496.0,124.0,230400.0,1325.0,348.0,3863.0,30.4,21869.0,122.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,4963,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,-0.017143701899470898,0.5315978683810159,0.45654431676020424,0.5678392450527706,0.5163300782291234,51.63,2
17466.0,48.56742574257425,2013.0,34.45488272240425,-117.19870354265338,11.220900000001222,0.349294466937784,-0.15105782,919.0,60710097091.0,39191.0,477.0,275.0,92100.0,1110.0,319.0,3079.0,30.0,14663.0,85.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4964,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,5.30614981502503,0.7399103231447349,0.5156786128042496,0.7414413663999679,0.6729470186936359,67.29,4
17095.0,48.55714285714287,2013.0,34.44589956956305,-117.19870354265338,8.935299999999936,0.3516266325202651,-0.14821611,916.0,60710097092.0,40694.0,302.0,98.0,152300.0,1065.0,40.0,999.0,34.3,19612.0,46.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4965,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,5.275784731080826,0.735244018336928,0.3340479479674997,0.6436198065768814,0.5965603548740902,59.66,4
446.0,43.816600000000015,2013.0,34.03267453886807,-117.08192255571784,29.6253000000111,0.4802186897993625,-0.17853843,635.0,60710087052.0,36125.0,158.0,69.0,173800.0,1117.0,191.0,1083.0,39.3,18908.0,0.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4970,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-0.8801770096208017,0.5688545681819147,0.3297191903854698,0.5845967413369311,0.5002623894739845,50.03,2
1551.0,42.61058252427186,2013.0,34.07759030307405,-117.67481064323673,50.139799999997145,0.4767773730487789,-0.16602299,334.0,60710010012.0,38077.0,281.0,145.0,260300.0,985.0,183.0,1427.0,40.9,15120.0,49.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,4972,Mediterranean,Urban,Mediterranean|Urban,0.0385579422548048,0.4376440461730241,0.4351405387719177,0.7289418598314841,0.4951525566843842,49.52,2
36500.0,49.50963302752296,2013.0,34.93997297582879,-117.18972038981218,0.6878999999996247,0.3237863991163126,-0.1386024,656.0,60710119001.0,47042.0,108.0,45.0,85600.0,742.0,67.0,1102.0,49.0,22979.0,11.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,4978,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,4.487817697016176,0.6947676054682304,0.3773456331821868,0.6663227933137452,0.5938520513515202,59.39,3
14472.0,46.83085106382982,2013.0,34.383017499674686,-117.12683831992382,0.3701999999998738,0.3792841932659813,-0.15564041,1314.0,60710097082.0,50253.0,257.0,49.0,173000.0,1094.0,228.0,2294.0,41.4,27276.0,115.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4979,Mediterranean,NonUrban,Mediterranean|NonUrban,5.1818051950870725,0.7959293667314352,0.4185349705267292,0.574494257795606,0.6384240260828575,63.84,4
1602.0,44.837128712871326,2013.0,34.07759030307405,-117.21666984833575,38.64029999998993,0.3180845593850495,-0.08878839,354.0,60710078001.0,52299.0,82.0,24.0,152000.0,980.0,359.0,1511.0,30.6,24290.0,80.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,4980,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,-1.503219939360676,0.46328565074080963,0.3749599020223268,0.6708121995674929,0.47829323589060146,47.83,1
534.0,42.18838383838386,2013.0,34.04165769170927,-117.20768669549456,34.779199999998745,0.4829961102926304,-0.18058026,436.0,60710083015.0,160699.0,84.0,0.0,409500.0,749.0,73.0,1182.0,57.9,66166.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4981,Mediterranean,NonUrban,Mediterranean|NonUrban,-1.8364986650039938,0.5211516165864157,0.4170313601501959,0.24239734794192686,0.434164685926652,43.42,1
524.0,43.08254901960788,2013.0,34.04165769170927,-117.29751822390652,18.855299999996173,0.4151240331051916,-0.14995566,403.0,60710071051.0,47745.0,102.0,106.0,285700.0,1105.0,447.0,1492.0,27.3,19942.0,99.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4982,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-2.270900382737082,0.492906397615399,0.38085738645802836,0.5478485347488914,0.4702801216948863,47.03,1
423.0,42.87297029702971,2013.0,34.03267453886807,-117.28853507106533,15.192700000004637,0.4487736573594573,-0.17007901,453.0,60710071051.0,47745.0,102.0,106.0,285700.0,1105.0,447.0,1492.0,27.3,19942.0,99.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4983,Mediterranean,NonUrban,Mediterranean|NonUrban,-1.105910813660003,0.5357501321678233,0.37917762943854794,0.5985485932158243,0.5013380735586409,50.13,2
804.0,43.17448979591839,2013.0,34.050640844550465,-117.18972038981218,52.17849999999703,0.4986948923940598,-0.16337106,409.0,60710083011.0,98362.0,64.0,19.0,227300.0,1109.0,119.0,983.0,30.5,40417.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4986,Mediterranean,NonUrban,Mediterranean|NonUrban,-0.9234537429312155,0.5693162959112943,0.2869837781515533,0.4308049555276817,0.4569142725066495,45.69,1
536.0,40.79101010101012,2013.0,34.04165769170927,-117.18972038981218,42.395100000001854,0.490994802098775,-0.16938378,442.0,60710083012.0,93289.0,212.0,44.0,298600.0,1612.0,188.0,1537.0,41.3,38687.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4987,Mediterranean,NonUrban,Mediterranean|NonUrban,-3.2176366167195596,0.4651345837819065,0.32809046775372896,0.3678797673730534,0.4045703856916826,40.46,0
18928.0,48.02568627450983,2013.0,34.49081533376903,-117.18073723697098,24.558599999995465,0.3535830208114595,-0.14886084,906.0,60710097121.0,21278.0,236.0,127.0,26000.0,700.0,269.0,2079.0,17.9,7312.0,197.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4989,Mediterranean,NonUrban,Mediterranean|NonUrban,5.272606981011727,0.8249229559488955,0.38587349288018763,0.7823737690451805,0.6846982796475402,68.47,4
18930.0,48.44339805825247,2013.0,34.49081533376903,-117.1627709312886,6.949700000001069,0.3778414947743683,-0.16257077,904.0,60710097122.0,31719.0,494.0,161.0,106300.0,936.0,204.0,1604.0,37.6,15450.0,142.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,4990,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,4.508021366057498,0.8225710723679396,0.3713292619453027,0.6800531501087369,0.658694944789308,65.87,4
18563.0,47.98192307692307,2013.0,34.48183218092783,-117.18073723697098,18.19620000000196,0.3486915410834726,-0.15204151,909.0,60710097123.0,22077.0,236.0,25.0,78800.0,825.0,136.0,959.0,54.9,15428.0,57.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4991,Mediterranean,NonUrban,Mediterranean|NonUrban,5.236961676254047,0.8189863418080632,0.39685438124079886,0.7022257372433545,0.6689946327249421,66.9,4
20753.0,49.17137254901966,2013.0,34.535731097975,-117.18073723697098,2.022000000002851,0.3402934107347884,-0.15515924,890.0,60710097131.0,52788.0,335.0,120.0,155900.0,1099.0,69.0,1972.0,29.1,18503.0,136.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4992,Mediterranean,NonUrban,Mediterranean|NonUrban,6.374997827099776,0.854184240401178,0.36672958895049523,0.5823722868213951,0.6535854542500166,65.36,4
420.0,44.39960000000003,2013.0,34.03267453886807,-117.31548452958891,49.585499999998696,0.4463906838234864,-0.14488417,326.0,60710071062.0,49130.0,98.0,6.0,193800.0,1613.0,166.0,563.0,50.2,32469.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4993,Mediterranean,NonUrban,Mediterranean|NonUrban,0.07706142621244538,0.612138672986325,0.3548869741420632,0.47720283612056746,0.507975995959895,50.8,2
521.0,45.8087878787879,2013.0,34.04165769170927,-117.32446768243013,17.263799999999453,0.3652518640392908,-0.1225453,303.0,60710071071.0,27430.0,365.0,146.0,79100.0,981.0,582.0,2579.0,24.5,11682.0,266.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,4995,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,-0.754267786415177,0.48584274573440117,0.5230588395160127,0.8786117798983006,0.5755613807016645,57.56,3
434.0,41.71831683168318,2013.0,34.03267453886807,-117.18972038981218,38.243099999999366,0.5065351986798348,-0.18355756,488.0,60710083022.0,58611.0,93.0,20.0,366100.0,852.0,99.0,925.0,37.1,27966.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,4997,Mediterranean,NonUrban,Mediterranean|NonUrban,-2.1658555293338893,0.5076847416663324,0.30982538684322447,0.5132108572024876,0.449432158326631,44.94,1
20755.0,49.51940000000004,2013.0,34.535731097975,-117.1627709312886,0.3264000000005421,0.3372298353636349,-0.14343707,892.0,60710097132.0,82052.0,252.0,78.0,162800.0,1071.0,36.0,1295.0,46.6,25638.0,53.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,5001,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,5.550057494388298,0.8680631110572248,0.389601607490163,0.4355830044180595,0.6380286386592733,63.8,4
20022.0,47.444432989690775,2013.0,34.51776479229262,-117.18972038981218,11.552099999996887,0.3539647071860549,-0.15051106,894.0,60710097134.0,61932.0,136.0,58.0,160200.0,898.0,61.0,1139.0,24.1,14722.0,35.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,5002,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,3.4807514529818278,0.7771025664974469,0.27274716471669447,0.5685185046511921,0.5840791335939702,58.41,3
21116.0,48.91435643564357,2013.0,34.5447142508162,-117.19870354265338,2.445299999998629,0.3341953791745543,-0.15206544,889.0,60710097141.0,44655.0,156.0,31.0,135100.0,525.0,118.0,844.0,50.3,25174.0,28.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,5003,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,5.452258522966112,0.7416255629107652,0.36942103244457003,0.6725511839105137,0.6161493279708563,61.61,4
20385.0,47.10265306122453,2013.0,34.52674794513381,-117.20768669549456,26.36399999999983,0.3231399572654207,-0.13149875,890.0,60710097142.0,62768.0,115.0,71.0,153000.0,1250.0,76.0,1259.0,42.5,18547.0,70.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,5020,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,3.1276495867099925,0.7732353101795539,0.41561342486756103,0.503870733409726,0.6120758292319904,61.21,4
20021.0,47.444432989690775,2013.0,34.51776479229262,-117.19870354265338,11.552099999996887,0.362894607824069,-0.1515171,894.0,60710097143.0,48693.0,119.0,104.0,125700.0,698.0,74.0,1300.0,47.4,19499.0,83.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,5021,Arid (Hot),NonUrban,Arid (Hot)|NonUrban,4.015805407868022,0.6815244708659807,0.4921389493583487,0.6703521374364929,0.6224743477277935,62.25,4
15214.0,47.13039603960398,2013.0,34.40098380535708,-117.27056876538292,22.42220000000305,0.3847113078936283,-0.1491362,946.0,60710100213.0,41661.0,484.0,100.0,150900.0,1329.0,67.0,2135.0,40.2,17612.0,96.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,5022,Mediterranean,NonUrban,Mediterranean|NonUrban,4.485555317160326,0.784653670874347,0.34995079781209365,0.5724540539436065,0.6118028855695229,61.18,4
15593.0,46.4593069306931,2013.0,34.409966958198275,-117.25260245970055,18.190799999999506,0.3604882217096737,-0.14020406,920.0,60710100221.0,36649.0,287.0,140.0,129600.0,684.0,154.0,2161.0,35.6,19342.0,91.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,5023,Arid (Cold),NonUrban,Arid (Cold)|NonUrban,2.590569442022449,0.672243379597248,0.4568397952874964,0.7031933989279555,0.6138123081704641,61.38,4
1858.0,45.26367346938781,2013.0,34.08657345591524,-117.30650137674772,52.98649999999751,0.4481824279652491,-0.13983645,311.0,60710124003.0,39938.0,210.0,69.0,123300.0,1024.0,122.0,1200.0,26.6,12460.0,55.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,5772,Mediterranean,NonUrban,Mediterranean|NonUrban,0.900545431454816,0.6487421445899771,0.28928131080901576,0.6474100220599455,0.5406374699496823,54.06,3
3690.0,44.974752475247534,2013.0,34.13148922012122,-117.30650137674772,51.768099999998114,0.343175385555348,-0.0832791,349.0,60710047005.0,26538.0,125.0,188.0,112000.0,989.0,174.0,1312.0,33.8,10636.0,117.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,6029,Mediterranean,NonUrban,Mediterranean|NonUrban,0.7144510798162642,0.6394052075690493,0.44541123018013484,0.6870688563331925,0.5907397441052036,59.07,3
1555.0,41.68405940594063,2013.0,34.07759030307405,-117.63887803187194,44.94110000000045,0.4499639800493094,-0.1479396,335.0,60710013103.0,41908.0,130.0,112.0,186000.0,1170.0,52.0,1414.0,28.4,10779.0,27.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,7370,Mediterranean,NonUrban,Mediterranean|NonUrban,-2.614125489359701,0.4933765892810349,0.329951176923945,0.602456451027144,0.46616493792312974,46.62,1
1055.0,45.73320000000004,2013.0,34.05962399739166,-117.33345083527132,23.35109999999828,0.3759671437145102,-0.1177286,342.0,60710125002.0,27012.0,175.0,9.0,118100.0,1103.0,72.0,995.0,32.1,10573.0,38.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,7401,Mediterranean,NonUrban,Mediterranean|NonUrban,1.4539568546342352,0.6486495908020574,0.2829404145600753,0.6554667524439317,0.5403002702578377,54.03,3
1313.0,44.87020202020205,2013.0,34.06860715023286,-117.41429921084206,60.62399999999554,0.3502837726250433,-0.10879577,337.0,60710033023.0,46755.0,674.0,414.0,73200.0,1159.0,201.0,2997.0,31.5,11792.0,153.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,7402,Semi-Arid (Cold),NonUrban,Semi-Arid (Cold)|NonUrban,-0.6700593559351304,0.608833431697169,0.4694594699170387,0.6599381244373518,0.5772421817111665,57.72,3
